"SC-SM"|No |"53650047"|"100684871"
"CL"|No |"53650047"|"100684872"
"SM"|No |"53650048"|"100684873"
"CL"|Yes|"53650048"|"100684874"
"SC"|No |"53650048"|"100684875"
"SM"|No |"53650049"|"100684876"
"CL"|Yes|"53650049"|"100684877"
"SC"|No |"53650049"|"100684878"
"SC"|Yes|"53650050"|"100684879"
"CL"|No |"53650050"|"100684880"
"CL"|Yes|"53650051"|"100684881"
"SC"|No |"53650051"|"100684882"
"SC"|Yes|"53650052"|"100684883"
"SC-SM"|No |"53650052"|"100684884"
"SC"|No |"53650053"|"100684885"
"CL"|Yes|"53650053"|"100684886"
"SM"|Yes|"53650054"|"100684887"
"SC-SM"|Yes|"53650055"|"100684888"
"SC-SM"|Yes|"53650056"|"100684889"
"SM"|Yes|"53650057"|"100684890"
"CH"|Yes|"53650521"|"100685614"
"CH"|Yes|"53650522"|"100685615"
"CH"|Yes|"53650523"|"100685616"
"CH"|Yes|"53650524"|"100685617"
"CH"|Yes|"53650525"|"100685618"
"CH"|Yes|"53650526"|"100685619"
"CH"|Yes|"53650527"|"100685620"
"CH"|Yes|"53650528"|"100685621"
"CH"|Yes|"53650529"|"100685622"
"CH"|Yes|"53650530"|"100685623"
"CH"|Yes|"53650531"|"100685624"
"CH"|Yes|"53650532"|"100685625"
"SC"|Yes|"53650565"|"100685682"
"SC"|Yes|"53650566"|"100685683"
"GC-GM"|Yes|"53650567"|"100685684"
"CL"|Yes|"53650568"|"100685685"
|No |"53650569"|"100685686"
"CL"|Yes|"53650569"|"100685687"
"CL"|Yes|"53650570"|"100685688"
|No |"53650570"|"100685689"
